transaction_id,amount,transaction_time,user_id,merchant_id,location,is_fraud
TX04349,3157.66,2023-10-09 09:41:10,432,645,Location_64,0
TX04350,3922.24,2023-08-31 14:29:15,86,153,Location_7,0
TX04351,2993.22,2023-11-23 02:32:24,36,739,Location_91,0
TX04352,2071.29,2023-02-16 13:38:18,743,627,Location_51,0
TX04353,4789.77,2023-08-10 15:46:38,529,157,Location_61,0
TX04354,2706.03,2023-04-06 00:40:46,756,251,Location_18,0
TX04355,3025.84,2023-07-05 23:02:10,444,631,Location_49,0
TX04356,1103.22,2023-11-25 07:22:34,67,342,Location_18,1
TX04357,3128.63,2023-03-19 09:24:37,259,183,Location_67,0
TX04358,2858.47,2023-10-27 07:12:21,310,173,Location_90,0
TX04359,925.01,2023-10-12 18:15:35,886,495,Location_27,0
TX04360,298.88,2023-04-19 17:59:29,152,856,Location_55,1
TX04361,3022.19,2023-12-06 22:10:48,340,727,Location_71,0
TX04362,3818.7,2023-03-21 06:47:58,427,574,Location_3,0
TX04363,2617.48,2023-05-10 02:25:19,583,213,Location_74,0
TX04364,1134.64,2023-07-23 14:19:10,900,231,Location_36,0
TX04365,3332.94,2023-04-27 08:14:06,530,163,Location_32,0
TX04366,401.45,2023-11-07 02:03:15,763,356,Location_61,1
TX04367,2209.73,2023-10-13 17:44:44,65,482,Location_92,0
TX04368,817.67,2023-12-04 19:31:16,443,997,Location_26,1
TX04369,923.11,2023-09-16 18:59:56,414,983,Location_3,0
TX04370,1012.27,2023-04-16 08:03:01,312,599,Location_21,0
TX04371,1934.15,2023-08-14 06:20:26,627,6,Location_67,0
TX04372,256.7,2023-08-23 21:08:37,924,826,Location_61,0
TX04373,1989.57,2023-06-18 01:55:24,166,611,Location_8,0
TX04374,2559.03,2023-11-25 15:30:55,250,808,Location_28,0
TX04375,2416.99,2023-10-21 18:43:45,455,704,Location_13,0
TX04376,1914.54,2023-11-24 01:01:03,489,747,Location_85,0
TX04377,4195.89,2023-04-21 21:08:19,36,573,Location_39,0
TX04378,727.49,2023-03-24 20:16:50,176,789,Location_45,0
TX04379,2528.98,2023-09-11 08:42:26,408,803,Location_61,0
TX04380,311.15,2023-12-05 17:32:44,90,455,Location_54,0
TX04381,356.71,2023-01-10 20:53:40,903,195,Location_93,0
TX04382,2869.76,2023-06-30 20:44:08,681,599,Location_5,0
TX04383,2830.53,2023-11-02 04:06:20,259,227,Location_96,0
TX04384,4390.29,2023-12-08 08:58:13,346,576,Location_68,0
TX04385,2789.81,2023-11-10 08:01:23,969,416,Location_19,0
TX04386,4799.0,2023-09-30 15:54:52,98,413,Location_46,0
TX04387,244.43,2023-01-04 11:42:16,864,821,Location_20,0
TX04388,490.94,2023-10-04 00:18:31,319,606,Location_40,0
TX04389,221.29,2023-07-08 10:33:27,768,691,Location_62,0
TX04390,927.2,2023-03-24 00:19:44,332,229,Location_100,0
TX04391,2706.81,2023-11-20 04:15:06,718,514,Location_31,0
TX04392,3228.22,2023-07-01 17:39:30,527,840,Location_2,0
TX04393,228.88,2023-02-05 21:49:54,922,9,Location_17,0
TX04394,4729.91,2023-07-19 13:12:33,825,380,Location_89,0
TX04395,4210.98,2023-12-03 15:57:05,563,306,Location_89,0
TX04396,1483.77,2023-02-07 13:58:58,775,331,Location_92,0
TX04397,386.86,2023-01-07 08:29:44,172,159,Location_96,0
TX04398,850.27,2023-09-10 17:32:37,96,663,Location_44,0
TX04399,635.6,2023-10-10 08:19:03,117,691,Location_48,0
TX04400,617.3,2023-05-05 13:39:40,742,312,Location_56,0
TX04401,2593.29,2023-01-27 15:55:41,572,596,Location_18,0
TX04402,1229.99,2023-04-27 02:35:21,914,125,Location_60,0
TX04403,1791.34,2023-12-14 07:58:58,132,724,Location_67,0
TX04404,4947.54,2023-08-27 08:04:43,14,655,Location_87,0
TX04405,3421.89,2023-03-17 03:25:50,933,164,Location_22,0
TX04406,4744.95,2023-04-17 21:55:48,356,890,Location_9,0
TX04407,713.64,2023-02-27 23:28:38,723,676,Location_15,0
TX04408,1911.32,2023-05-23 23:17:49,151,985,Location_5,0
TX04409,2774.1,2023-03-02 09:12:37,225,874,Location_17,0
TX04410,384.71,2023-10-12 02:09:25,127,712,Location_30,0
TX04411,21.93,2023-04-10 15:03:10,291,290,Location_36,0
TX04412,3352.5,2023-07-26 21:03:46,562,400,Location_11,0
TX04413,3209.46,2023-08-30 10:42:12,539,286,Location_27,0
TX04414,2054.53,2023-10-20 13:33:32,692,628,Location_41,0
TX04415,2448.73,2023-01-23 15:33:41,799,177,Location_33,0
TX04416,2077.8,2023-11-20 02:05:35,606,343,Location_92,0
TX04417,121.0,2023-05-05 05:33:34,498,630,Location_50,0
TX04418,1677.52,2023-07-02 00:35:18,841,178,Location_59,1
TX04419,886.23,2023-12-14 09:05:15,377,859,Location_27,0
TX04420,493.02,2023-09-15 11:33:19,478,570,Location_53,1
TX04421,4783.65,2023-10-08 03:06:13,702,658,Location_58,0
TX04422,2997.2,2023-09-05 04:21:22,518,59,Location_86,0
TX04423,3643.55,2023-09-13 18:33:45,617,634,Location_74,0
TX04424,1577.5,2023-07-05 15:40:47,70,543,Location_79,0
TX04425,1966.34,2023-08-20 14:58:39,776,59,Location_23,0
TX04426,1185.38,2023-05-06 12:30:04,823,777,Location_48,0
TX04427,485.73,2023-11-03 18:40:02,522,867,Location_67,0
TX04428,895.98,2023-12-05 12:06:54,292,79,Location_84,0
TX04429,3987.77,2023-06-06 12:39:37,90,211,Location_7,0
TX04430,3388.05,2023-05-17 11:19:32,176,678,Location_90,1
TX04431,2735.1,2023-07-01 06:37:09,763,284,Location_43,0
TX04432,2375.97,2023-07-27 09:58:46,560,598,Location_10,0
TX04433,4612.25,2023-05-22 19:26:59,272,924,Location_68,0
TX04434,364.6,2023-06-27 08:36:40,5,410,Location_12,0
TX04435,1403.72,2023-02-14 13:53:57,30,396,Location_91,0
TX04436,1750.34,2023-07-26 12:31:22,251,418,Location_26,0
TX04437,3912.35,2023-09-17 23:32:26,683,900,Location_12,0
TX04438,4962.58,2023-04-22 22:58:35,47,248,Location_3,0
TX04439,1204.11,2023-02-15 09:08:55,491,248,Location_4,0
TX04440,4371.66,2023-11-07 02:27:12,465,107,Location_3,0
TX04441,4153.28,2023-01-12 01:22:33,696,629,Location_41,0
TX04442,1124.06,2023-04-04 01:12:04,939,893,Location_38,0
TX04443,1997.26,2023-09-28 21:04:54,103,15,Location_55,0
TX04444,2048.95,2023-09-09 02:10:55,407,172,Location_27,0
TX04445,4891.13,2023-10-03 17:00:04,909,159,Location_99,0
TX04446,905.28,2023-03-11 00:27:27,316,897,Location_78,0
TX04447,3995.99,2023-05-22 03:07:56,898,903,Location_10,0
TX04448,1671.63,2023-07-23 19:48:05,291,651,Location_94,0
TX04449,3654.62,2023-06-18 19:58:38,323,772,Location_98,1
TX04450,2100.64,2023-07-07 08:11:20,947,392,Location_97,0
TX04451,2892.22,2023-12-29 13:03:50,22,659,Location_52,0
TX04452,4163.23,2023-07-01 05:40:56,730,156,Location_96,0
TX04453,4021.02,2023-11-02 11:19:07,811,406,Location_90,1
TX04454,4332.25,2023-10-14 13:35:29,35,862,Location_49,0
TX04455,299.03,2023-02-19 05:42:01,348,637,Location_77,0
TX04456,3460.56,2023-10-31 10:57:40,957,692,Location_53,0
TX04457,700.8,2023-12-13 12:34:30,905,111,Location_71,0
TX04458,2079.68,2023-07-19 08:16:13,148,635,Location_87,0
TX04459,2743.39,2023-04-20 10:52:41,198,540,Location_14,0
TX04460,2014.29,2023-08-02 07:31:07,397,30,Location_36,1
TX04461,2598.54,2023-04-09 05:42:07,629,447,Location_76,0
TX04462,4982.64,2023-02-24 08:40:32,690,50,Location_3,0
TX04463,676.95,2023-03-10 14:40:44,39,937,Location_29,0
TX04464,3377.6,2023-07-24 15:27:50,515,324,Location_20,1
TX04465,1980.61,2023-11-02 00:05:53,63,677,Location_33,0
TX04466,665.92,2023-10-08 18:51:49,395,5,Location_30,0
TX04467,794.53,2023-11-28 13:04:52,440,92,Location_95,0
TX04468,4746.42,2023-11-01 21:55:44,53,465,Location_90,0
TX04469,4398.13,2023-06-05 11:38:53,619,834,Location_86,0
TX04470,4535.3,2023-09-06 10:41:09,694,743,Location_84,0
TX04471,4957.67,2023-04-01 14:10:15,619,530,Location_95,1
TX04472,1042.37,2023-02-01 13:46:57,451,614,Location_65,0
TX04473,1777.84,2023-11-02 01:26:32,899,433,Location_62,0
TX04474,3346.43,2023-02-18 03:56:46,750,999,Location_2,0
TX04475,2419.53,2023-04-08 15:40:13,415,111,Location_98,0
TX04476,2092.53,2023-02-08 18:02:59,525,279,Location_15,0
TX04477,1789.7,2023-07-15 12:33:19,894,124,Location_42,1
TX04478,2969.31,2023-02-24 08:51:44,931,364,Location_1,0
TX04479,2878.39,2023-03-03 09:54:41,113,497,Location_70,0
TX04480,808.13,2023-09-23 20:39:44,981,791,Location_75,0
TX04481,2359.23,2023-02-13 04:25:13,927,270,Location_10,0
TX04482,2767.81,2023-12-28 07:58:54,556,201,Location_24,0
TX04483,2851.86,2023-12-06 06:30:52,564,800,Location_56,0
TX04484,1051.33,2023-12-06 20:00:19,894,985,Location_22,0
TX04485,3711.61,2023-09-15 02:51:09,368,551,Location_6,0
TX04486,126.97,2023-05-31 07:41:23,650,385,Location_58,0
TX04487,1774.8,2023-01-25 08:58:19,956,200,Location_85,0
TX04488,3901.28,2023-08-07 10:43:23,602,426,Location_97,0
TX04489,2819.9,2023-10-04 15:47:24,901,146,Location_77,0
TX04490,1306.55,2023-12-19 02:37:03,857,554,Location_54,0
TX04491,3475.07,2023-12-16 16:02:48,75,309,Location_20,0
TX04492,2837.39,2023-04-01 00:24:43,784,541,Location_2,0
TX04493,3981.42,2023-04-22 04:44:59,380,423,Location_66,0
TX04494,3675.39,2023-03-10 04:24:16,641,178,Location_69,0
TX04495,3050.93,2023-11-30 05:07:15,856,905,Location_14,0
TX04496,2441.4,2023-07-26 00:26:33,896,574,Location_18,0
TX04497,666.78,2023-12-17 22:31:55,607,733,Location_25,0
TX04498,1307.4,2023-10-05 03:53:27,191,983,Location_12,0
TX04499,2096.08,2023-05-20 20:03:19,25,648,Location_28,0
TX04500,2996.9,2023-01-29 15:06:49,377,976,Location_75,0
TX04501,2569.03,2023-07-26 13:10:16,373,377,Location_81,0
TX04502,1441.63,2023-03-14 11:29:26,905,463,Location_97,0
TX04503,33.32,2023-07-16 17:03:59,926,929,Location_45,0
TX04504,2481.7,2023-03-04 12:58:13,129,796,Location_99,0
TX04505,1428.84,2023-04-26 01:12:44,236,305,Location_50,0
TX04506,3673.31,2023-05-04 11:28:22,393,514,Location_26,0
TX04507,120.71,2023-08-14 05:43:33,454,106,Location_86,0
TX04508,2924.55,2023-05-02 11:01:46,609,509,Location_42,0
TX04509,4707.43,2023-09-19 14:11:05,611,498,Location_41,0
TX04510,872.87,2023-04-06 11:42:26,470,805,Location_61,0
TX04511,2358.78,2023-01-31 13:01:34,612,397,Location_60,0
TX04512,458.02,2023-06-22 13:20:11,14,573,Location_63,0
TX04513,3128.78,2023-12-17 10:57:29,82,245,Location_29,0
TX04514,2753.11,2023-04-05 10:06:09,342,517,Location_32,0
TX04515,2037.42,2023-04-18 20:05:16,902,976,Location_20,0
TX04516,2607.36,2023-07-11 17:58:09,225,559,Location_77,0
TX04517,4482.98,2023-02-06 06:26:04,349,653,Location_51,0
TX04518,982.28,2023-10-14 13:58:29,518,431,Location_12,1
TX04519,113.8,2023-02-17 12:27:34,319,362,Location_57,0
TX04520,4308.46,2023-09-26 08:20:52,722,801,Location_100,0
TX04521,2886.01,2023-05-29 14:37:38,937,54,Location_13,0
TX04522,4453.4,2023-03-30 17:48:13,576,638,Location_73,0
TX04523,2985.13,2023-04-06 04:44:27,349,369,Location_35,0
TX04524,4051.0,2023-10-18 09:09:05,797,816,Location_35,0
TX04525,2148.94,2023-08-25 19:45:30,395,213,Location_53,0
TX04526,3749.55,2023-06-15 11:48:45,858,135,Location_14,0
TX04527,4565.29,2023-12-03 10:41:08,275,16,Location_49,0
TX04528,2861.04,2023-10-18 02:04:39,866,721,Location_88,0
TX04529,904.74,2023-05-22 03:20:52,276,280,Location_11,0
TX04530,1344.72,2023-07-15 22:48:09,306,314,Location_75,0
TX04531,994.02,2023-08-26 18:09:46,313,4,Location_83,1
TX04532,1235.04,2023-03-24 07:31:15,503,18,Location_57,0
TX04533,1532.77,2023-03-27 16:08:52,230,214,Location_98,0
TX04534,2776.11,2023-05-23 15:17:34,57,608,Location_45,0
TX04535,2940.37,2023-05-05 08:40:30,729,838,Location_65,0
TX04536,2133.07,2023-04-22 09:06:03,615,488,Location_64,0
TX04537,3077.49,2023-11-04 04:19:41,382,835,Location_5,0
TX04538,408.79,2023-04-25 22:07:46,170,670,Location_49,0
TX04539,439.85,2023-08-29 14:32:54,85,270,Location_77,0
TX04540,859.98,2023-04-11 06:15:16,966,738,Location_98,0
TX04541,2590.87,2023-08-21 12:39:07,35,695,Location_76,0
TX04542,1070.76,2023-03-27 02:51:15,731,64,Location_70,0
TX04543,1417.14,2023-10-29 15:28:58,543,780,Location_44,0
TX04544,2002.16,2023-02-08 02:35:28,811,692,Location_1,0
TX04545,4059.52,2023-01-02 15:02:11,423,826,Location_49,0
TX04546,70.3,2023-11-17 11:51:17,710,740,Location_20,0
TX04547,3247.24,2023-07-13 15:53:22,789,348,Location_61,0
TX04548,3344.71,2023-01-26 10:52:03,56,949,Location_2,0
TX04549,3993.48,2023-08-20 01:44:10,882,331,Location_9,0
TX04550,4663.83,2023-12-14 06:26:54,645,345,Location_37,0
TX04551,101.67,2023-11-15 18:15:06,422,894,Location_52,0
TX04552,769.76,2023-01-14 19:54:51,117,890,Location_89,0
TX04553,4430.97,2023-01-26 15:28:20,592,471,Location_57,0
TX04554,2293.13,2023-01-11 19:00:51,385,868,Location_64,0
TX04555,2823.39,2023-12-23 01:05:37,581,536,Location_91,0
TX04556,3315.47,2023-10-17 23:04:02,170,552,Location_72,0
TX04557,3395.65,2023-08-02 16:25:31,819,327,Location_70,0
TX04558,4658.77,2023-02-17 17:43:31,969,851,Location_67,0
TX04559,4984.75,2023-08-22 11:43:11,704,633,Location_35,0
TX04560,3601.07,2023-08-11 11:57:42,252,569,Location_14,0
TX04561,1436.82,2023-11-22 10:40:24,956,785,Location_50,0
TX04562,4398.88,2023-09-28 10:49:53,288,364,Location_25,0
TX04563,247.06,2023-08-11 20:20:38,171,309,Location_36,0
TX04564,1156.17,2023-06-07 00:06:20,696,751,Location_80,0
TX04565,4487.03,2023-10-16 09:30:13,140,449,Location_42,0
TX04566,1281.7,2023-08-01 07:36:32,507,878,Location_9,1
TX04567,1104.03,2023-10-05 23:31:05,995,440,Location_31,0
TX04568,691.49,2023-05-21 21:58:01,116,538,Location_94,0
TX04569,4295.7,2023-10-10 09:45:16,408,545,Location_43,0
TX04570,2500.79,2023-01-22 16:49:15,491,854,Location_41,0
TX04571,3374.79,2023-10-01 18:09:45,139,265,Location_1,0
TX04572,1196.09,2023-05-15 13:06:32,859,505,Location_42,0
TX04573,3790.44,2023-02-16 09:30:16,408,119,Location_8,0
TX04574,3800.27,2023-01-20 18:55:48,891,908,Location_80,0
TX04575,1563.68,2023-06-25 03:28:07,496,994,Location_11,0
TX04576,2054.0,2023-09-19 15:03:39,201,637,Location_91,1
TX04577,1049.24,2023-07-11 07:58:23,110,304,Location_64,0
TX04578,4882.83,2023-10-24 17:35:42,614,658,Location_39,0
TX04579,3228.37,2023-06-20 16:37:15,333,345,Location_45,0
TX04580,4672.78,2023-08-16 16:42:06,329,686,Location_29,0
TX04581,1517.62,2023-08-19 22:46:48,248,131,Location_30,0
TX04582,3909.67,2023-08-25 11:42:17,225,202,Location_80,0
TX04583,3829.53,2023-10-05 19:50:30,956,332,Location_8,0
TX04584,3458.59,2023-08-16 12:02:24,840,479,Location_93,0
TX04585,4828.23,2023-07-16 09:36:18,786,84,Location_85,0
TX04586,1968.38,2023-01-09 21:56:22,593,291,Location_39,1
TX04587,654.46,2023-12-18 18:25:30,648,478,Location_47,0
TX04588,3358.87,2023-03-18 22:20:51,770,195,Location_76,0
TX04589,3646.82,2023-10-30 14:59:49,609,953,Location_74,0
TX04590,2875.73,2023-06-10 06:10:32,361,213,Location_56,0
TX04591,1034.88,2023-12-10 21:10:55,193,607,Location_47,1
TX04592,2522.78,2023-12-18 16:52:04,181,506,Location_99,0
TX04593,1561.64,2023-05-06 16:22:15,720,985,Location_30,0
TX04594,2137.91,2023-09-18 13:00:21,792,836,Location_38,0
TX04595,3226.45,2023-06-15 21:07:32,338,145,Location_17,0
TX04596,3726.33,2023-06-26 10:22:56,546,378,Location_31,0
TX04597,1161.89,2023-07-10 08:09:12,846,603,Location_47,1
TX04598,2027.22,2023-03-01 23:41:34,190,963,Location_95,0
TX04599,1346.54,2023-03-06 18:50:22,365,624,Location_77,1
TX04600,993.96,2023-10-04 01:19:47,460,650,Location_13,0
TX04601,3917.15,2023-08-07 00:10:10,269,77,Location_81,0
TX04602,4546.35,2023-06-29 06:16:02,368,311,Location_81,0
TX04603,1851.79,2023-10-14 01:04:36,962,929,Location_23,0
TX04604,3756.64,2023-10-15 00:37:42,87,384,Location_95,0
TX04605,4485.08,2023-05-28 16:45:07,802,43,Location_40,0
TX04606,4230.77,2023-04-16 05:12:11,900,45,Location_10,0
TX04607,914.88,2023-06-07 22:13:24,694,87,Location_81,0
TX04608,4781.5,2023-10-30 01:20:42,771,549,Location_1,0
TX04609,1884.01,2023-09-07 05:59:27,411,820,Location_95,0
TX04610,1696.86,2023-05-23 05:05:44,825,663,Location_47,0
TX04611,313.09,2023-02-05 17:27:50,884,873,Location_42,0
TX04612,2431.38,2023-01-14 00:24:09,407,131,Location_40,0
TX04613,545.96,2023-09-25 01:28:35,395,784,Location_67,0
TX04614,1243.45,2023-09-27 15:46:16,515,637,Location_61,0
TX04615,1585.4,2023-08-01 04:28:00,909,277,Location_55,0
TX04616,4044.32,2023-03-22 23:19:04,135,38,Location_20,0
TX04617,4377.57,2023-12-05 05:03:24,665,310,Location_63,0
TX04618,1513.03,2023-02-23 20:31:00,246,79,Location_82,0
TX04619,4293.63,2023-02-14 23:08:28,232,629,Location_99,0
TX04620,4286.3,2023-05-12 12:27:56,876,497,Location_97,0
TX04621,3823.49,2023-02-26 18:13:06,859,160,Location_19,0
TX04622,734.33,2023-06-12 03:50:40,493,974,Location_80,0
TX04623,3451.92,2023-12-17 20:09:30,946,710,Location_25,0
TX04624,4725.18,2023-05-24 14:41:33,126,582,Location_52,0
TX04625,3413.02,2023-12-21 09:41:55,994,447,Location_59,0
TX04626,1658.75,2023-10-29 03:18:52,207,151,Location_58,0
TX04627,2503.4,2023-03-28 19:32:30,647,682,Location_27,0
TX04628,3228.98,2023-11-23 16:39:23,383,924,Location_96,0
TX04629,2553.34,2023-03-24 04:48:52,783,679,Location_21,0
TX04630,600.64,2023-09-01 04:38:46,929,773,Location_60,0
TX04631,1561.01,2023-07-10 00:26:34,674,189,Location_16,0
TX04632,4012.18,2023-04-25 03:25:34,644,324,Location_86,0
TX04633,4307.23,2023-05-27 10:27:24,507,794,Location_49,0
TX04634,687.36,2023-04-23 16:13:34,373,617,Location_25,0
TX04635,4761.98,2023-10-10 11:10:03,597,342,Location_8,0
TX04636,1644.78,2023-07-23 21:35:57,318,84,Location_29,0
TX04637,3311.91,2023-04-06 06:22:52,509,579,Location_56,0
TX04638,3759.37,2023-09-25 09:07:23,380,165,Location_45,0
TX04639,4059.92,2023-05-19 15:57:59,507,901,Location_100,0
TX04640,4728.8,2023-04-04 02:09:43,736,360,Location_91,0
TX04641,1565.28,2023-01-29 13:53:39,594,299,Location_34,0
TX04642,4292.67,2023-06-24 06:53:15,494,775,Location_52,0
TX04643,659.3,2023-06-25 21:47:51,863,928,Location_4,0
TX04644,3525.5,2023-01-28 05:29:33,458,87,Location_53,0
TX04645,3710.15,2023-02-03 11:50:44,398,500,Location_29,0
TX04646,3388.94,2023-12-16 02:45:47,601,905,Location_60,0
TX04647,1262.32,2023-12-02 21:55:27,64,219,Location_89,0
TX04648,4365.34,2023-03-13 02:09:30,766,60,Location_77,0
TX04649,845.12,2023-01-25 20:32:29,318,661,Location_81,0
TX04650,269.12,2023-07-12 14:29:07,550,363,Location_35,0
TX04651,3587.61,2023-02-27 20:01:42,753,409,Location_44,0
TX04652,2377.9,2023-09-04 19:54:13,823,7,Location_80,0
TX04653,4245.64,2023-03-11 15:24:07,207,827,Location_45,0
TX04654,1917.6,2023-05-06 00:32:40,476,843,Location_18,0
TX04655,842.22,2023-04-05 07:34:50,568,864,Location_33,0
TX04656,4182.37,2023-05-15 06:36:41,69,844,Location_61,0
TX04657,2745.0,2023-11-08 11:58:58,408,255,Location_90,0
TX04658,946.79,2023-01-09 11:04:03,788,840,Location_67,0
TX04659,3602.2,2023-09-23 15:17:13,440,149,Location_21,1
TX04660,2556.06,2023-03-10 16:42:08,495,78,Location_14,0
TX04661,3021.96,2023-03-02 15:01:48,612,233,Location_75,0
TX04662,2305.03,2023-12-05 05:32:00,837,29,Location_30,0
TX04663,4143.72,2023-10-12 05:10:02,608,833,Location_20,0
TX04664,4147.98,2023-11-07 15:58:12,979,382,Location_39,0
TX04665,3547.23,2023-08-12 01:30:21,60,750,Location_99,0
TX04666,527.9,2023-11-26 00:33:27,781,565,Location_55,0
TX04667,4194.43,2023-01-18 07:57:42,917,67,Location_28,0
TX04668,3355.39,2023-07-01 19:07:15,311,145,Location_88,0
TX04669,3485.42,2023-01-28 07:54:19,653,375,Location_15,0
TX04670,1815.55,2023-10-29 21:12:06,275,204,Location_97,0
TX04671,4396.52,2023-08-09 03:45:04,332,557,Location_1,0
TX04672,3627.13,2023-11-10 23:44:25,135,587,Location_97,0
TX04673,563.84,2023-09-02 13:05:05,859,777,Location_93,0
TX04674,2039.48,2023-06-12 19:31:11,234,891,Location_11,0
TX04675,4432.02,2023-10-15 01:19:20,69,536,Location_59,0
TX04676,236.94,2023-07-02 12:12:03,348,992,Location_85,0
TX04677,4807.12,2023-06-16 12:08:20,490,622,Location_90,0
TX04678,3396.13,2023-06-03 07:49:10,1000,245,Location_94,0
TX04679,3157.25,2023-03-09 09:10:07,539,898,Location_80,0
TX04680,1353.53,2023-03-21 00:17:30,419,123,Location_25,0
TX04681,1244.71,2023-11-06 13:53:36,309,602,Location_45,0
TX04682,4710.35,2023-06-24 14:50:20,181,741,Location_72,0
TX04683,1492.06,2023-06-08 17:48:32,135,514,Location_82,0
TX04684,3877.75,2023-10-18 00:55:32,284,867,Location_70,0
TX04685,1966.22,2023-06-20 04:58:16,730,277,Location_76,0
TX04686,697.13,2023-09-13 07:49:13,474,273,Location_68,0
TX04687,54.57,2023-10-21 02:36:11,732,554,Location_66,0
TX04688,2721.74,2023-12-16 08:44:23,31,197,Location_81,1
TX04689,4878.92,2023-03-13 03:03:27,402,114,Location_67,0
TX04690,1846.31,2023-08-12 17:38:28,156,852,Location_18,0
TX04691,1786.6,2023-03-19 17:24:15,95,768,Location_64,0
TX04692,1721.11,2023-02-03 02:51:04,68,295,Location_94,0
TX04693,2603.2,2023-10-25 18:01:19,730,611,Location_16,0
TX04694,2203.88,2023-11-12 02:56:11,342,416,Location_63,0
TX04695,4399.69,2023-06-13 17:52:03,785,742,Location_27,0
TX04696,2528.1,2023-03-24 12:31:51,970,520,Location_24,0
TX04697,2539.28,2023-09-27 07:41:02,10,401,Location_11,0
TX04698,692.72,2023-12-26 02:35:18,298,158,Location_75,0
TX04699,4913.71,2023-12-10 16:28:11,576,20,Location_80,0
TX04700,1250.61,2023-01-18 05:28:01,81,796,Location_18,1
TX04701,367.75,2023-07-04 20:07:23,823,861,Location_49,0
TX04702,3316.07,2023-06-02 06:47:52,504,679,Location_84,0
TX04703,2977.24,2023-02-17 18:51:39,342,464,Location_17,0
TX04704,2076.31,2023-03-25 14:11:31,30,297,Location_53,0
TX04705,2111.54,2023-05-24 21:05:11,439,646,Location_79,0
TX04706,3925.53,2023-08-24 02:46:58,975,20,Location_19,0
TX04707,979.37,2023-12-21 08:29:30,903,680,Location_43,0
TX04708,4101.45,2023-03-28 22:31:54,43,908,Location_70,0
TX04709,3244.09,2023-07-05 11:58:06,434,244,Location_69,0
TX04710,2095.43,2023-05-04 15:39:07,793,781,Location_41,0
TX04711,2290.69,2023-05-13 09:36:24,858,905,Location_50,0
TX04712,1283.98,2023-01-27 11:50:04,525,636,Location_29,0
TX04713,3760.82,2023-05-09 06:40:44,414,33,Location_19,0
TX04714,2564.86,2023-08-05 17:07:28,816,700,Location_53,0
TX04715,1604.95,2023-08-01 21:52:24,585,853,Location_84,0
TX04716,2980.65,2023-09-23 04:45:35,612,412,Location_36,0
TX04717,4978.68,2023-04-10 14:29:12,421,24,Location_86,0
TX04718,2176.88,2023-03-04 05:17:01,349,207,Location_15,0
TX04719,4603.54,2023-11-21 18:48:33,697,447,Location_31,0
TX04720,1725.74,2023-12-19 08:08:20,408,453,Location_42,0
TX04721,274.61,2023-08-11 15:59:05,460,601,Location_98,0
TX04722,1022.01,2023-10-29 16:58:25,602,311,Location_66,0
TX04723,2094.06,2023-09-15 00:46:06,832,277,Location_40,0
TX04724,1098.96,2023-04-17 16:02:29,564,498,Location_93,0
TX04725,2.13,2023-02-08 06:38:33,34,609,Location_10,0
TX04726,4575.09,2023-03-31 12:30:50,128,145,Location_61,0
TX04727,4219.55,2023-01-18 11:28:01,691,109,Location_59,0
TX04728,3711.72,2023-04-26 02:31:24,342,738,Location_67,0
TX04729,839.91,2023-10-01 21:50:18,731,525,Location_11,0
TX04730,602.7,2023-10-10 08:25:31,768,299,Location_72,1
TX04731,338.96,2023-03-17 21:21:59,565,706,Location_31,0
TX04732,3620.42,2023-03-26 03:23:53,413,210,Location_25,0
TX04733,4644.11,2023-04-03 23:47:00,812,326,Location_62,0
TX04734,2153.25,2023-10-20 20:45:46,245,479,Location_11,0
TX04735,596.58,2023-12-13 01:21:12,980,299,Location_55,0
TX04736,2562.45,2023-07-14 15:55:41,275,981,Location_6,0
TX04737,1744.81,2023-05-21 17:21:49,541,669,Location_76,0
TX04738,1874.75,2023-08-08 13:27:48,820,363,Location_7,0
TX04739,3107.03,2023-11-13 06:33:36,112,346,Location_38,0
TX04740,3593.87,2023-10-19 14:29:05,126,840,Location_66,0
TX04741,553.91,2023-11-20 14:22:12,822,462,Location_24,0
TX04742,178.92,2023-02-22 01:03:31,866,9,Location_5,0
TX04743,4971.66,2023-10-11 21:13:21,1000,328,Location_69,0
TX04744,1164.41,2023-01-12 10:16:58,714,309,Location_49,0
TX04745,270.1,2023-06-07 09:59:29,362,442,Location_97,0
TX04746,950.19,2023-02-05 00:21:07,254,481,Location_34,0
TX04747,195.75,2023-10-22 17:56:01,171,476,Location_12,0
TX04748,1959.66,2023-01-12 14:05:32,263,689,Location_18,0
TX04749,4012.21,2023-06-19 21:49:01,244,101,Location_1,1
TX04750,1706.88,2023-03-31 17:59:56,495,599,Location_21,0
TX04751,2221.47,2023-06-09 15:43:54,84,339,Location_22,0
TX04752,3378.26,2023-12-19 14:23:42,995,324,Location_22,0
TX04753,2544.96,2023-12-30 03:03:15,892,566,Location_74,0
TX04754,4307.37,2023-02-15 12:25:47,390,381,Location_42,0
TX04755,4330.31,2023-04-17 00:50:00,885,296,Location_25,0
TX04756,50.54,2023-04-04 23:11:23,930,601,Location_88,0
TX04757,3890.45,2023-03-04 23:37:56,736,882,Location_38,0
TX04758,2304.21,2023-09-18 19:57:16,835,565,Location_3,0
TX04759,4944.21,2023-05-18 02:19:35,473,392,Location_16,0
TX04760,2416.68,2023-06-02 00:22:38,737,698,Location_89,0
TX04761,4934.49,2023-05-10 16:56:49,767,967,Location_74,0
